F1,Precision,Recall,cIoU,dataset,seed,cat
0.8816446661949158,0.8880581855773926,0.8753230571746826,0.7883403897285461,gvlm,42,Exp.
0.7216706871986389,0.8096327781677246,0.650948703289032,0.5645420551300049,clcd,42,Exp.
0.4900101125240326,0.5117297768592834,0.4700590968132019,0.3245121836662292,oscd96,42,Exp.
0.8170143961906433,0.8856823444366455,0.758228063583374,0.6906376481056213,sysu,42,Lin.
0.9025566577911376,0.9133123159408568,0.8920513987541199,0.8224175572395325,levir,42,Lin.
0.8276530504226685,0.8399336338043213,0.8157263994216919,0.7059796452522278,egybcd,42,Lin.
0.8850723505020142,0.8804693818092346,0.8897236585617065,0.7938383221626282,gvlm,42,Lin.
0.7334856390953064,0.7965552806854248,0.6796706914901733,0.5791372060775757,clcd,42,Lin.
0.427157461643219,0.5409126281738281,0.3529345095157623,0.2715831100940704,oscd96,42,Lin.
0.8165841698646545,0.8845937252044678,0.7582855224609375,0.6900230050086975,sysu,42,Poly.
0.9038772583007812,0.9135186076164246,0.8944372534751892,0.8246131539344788,levir,42,Poly.
0.8285827040672302,0.8404821157455444,0.8170154690742493,0.707333505153656,egybcd,42,Poly.
0.8841418623924255,0.8808696269989014,0.8874385356903076,0.7923425436019897,gvlm,42,Poly.
0.7399104237556458,0.7955448627471924,0.6915486454963684,0.587188720703125,clcd,42,Poly.
0.4194048047065735,0.5693303942680359,0.3319818079471588,0.2653461396694183,oscd96,42,Poly.
0.8190856575965881,0.8925086259841919,0.7568249106407166,0.6936030387878418,sysu,1337,None
0.9084387421607972,0.924996018409729,0.892463743686676,0.832237958908081,levir,1337,None
0.8335447311401367,0.8445888161659241,0.8227857351303101,0.7145963311195374,egybcd,1337,None
0.8861744403839111,0.8893988132476807,0.882973313331604,0.7956132888793945,gvlm,1337,None
0.7426337599754333,0.7854520082473755,0.7042426466941833,0.5906264781951904,clcd,1337,None
0.5273812413215637,0.4918832778930664,0.5684012174606323,0.3581247329711914,oscd96,1337,None
0.8190354704856873,0.8931195139884949,0.7563005089759827,0.6935309171676636,sysu,1337,Multistep
0.9082971811294556,0.9218655228614808,0.8951224684715271,0.8320004343986511,levir,1337,Multistep
0.8231596350669861,0.8522087931632996,0.7960255146026611,0.699465811252594,egybcd,1337,Multistep
0.8903281688690186,0.8996427655220032,0.8812044858932495,0.8023346662521362,gvlm,1337,Multistep
0.7313347458839417,0.7878011465072632,0.6824215054512024,0.5764599442481995,clcd,1337,Multistep
0.4616211950778961,0.5608159303665161,0.3922429382801056,0.3000698983669281,oscd96,1337,Multistep
0.8163173198699951,0.8908476829528809,0.7532949447631836,0.6896420121192932,sysu,1337,Cosine
0.9042242169380188,0.915578842163086,0.8931477665901184,0.8251909017562866,levir,1337,Cosine
0.8261922001838684,0.8351502418518066,0.8174243569374084,0.7038564682006836,egybcd,1337,Cosine
0.8857327103614807,0.8896283507347107,0.8818710446357727,0.7949014902114868,gvlm,1337,Cosine
0.7382892966270447,0.8036438226699829,0.682765007019043,0.5851494669914246,clcd,1337,Cosine
0.4495207667350769,0.5970008969306946,0.3604716658592224,0.289923757314682,oscd96,1337,Cosine
0.8239612579345703,0.8714160919189453,0.7814079523086548,0.7006242275238037,sysu,1337,Exp.
0.8953255414962769,0.9077717065811156,0.8832160830497742,0.8104881644248962,levir,1337,Exp.
0.8204395771026611,0.8423739075660706,0.7996185421943665,0.6955469250679016,egybcd,1337,Exp.
0.8838898539543152,0.889022707939148,0.8788160085678101,0.7919378876686096,gvlm,1337,Exp.
0.7294224500656128,0.8271444439888,0.6523512601852417,0.5740873217582703,clcd,1337,Exp.
0.4290938675403595,0.5743411779403687,0.3424822390079498,0.2731505632400512,oscd96,1337,Exp.
0.8197335600852966,0.8854901790618896,0.7630679607391357,0.694532573223114,sysu,1337,Lin.
0.9027910828590392,0.9105189442634584,0.8951932787895203,0.8228068947792053,levir,1337,Lin.
0.8283001184463501,0.8393570780754089,0.8175306916236877,0.7069217562675476,egybcd,1337,Lin.
0.8856990337371826,0.8828252553939819,0.8885915875434875,0.7948471903800964,gvlm,1337,Lin.
0.726311445236206,0.7965373992919922,0.6674649715423584,0.5702425837516785,clcd,1337,Lin.
0.4256087839603424,0.5684431195259094,0.3401406705379486,0.2703323066234588,oscd96,1337,Lin.
0.8190630078315735,0.8870944976806641,0.7607229948043823,0.6935704350471497,sysu,1337,Poly.
0.904349684715271,0.9110116362571716,0.8977844715118408,0.8253999352455139,levir,1337,Poly.
0.8274428248405457,0.8359420299530029,0.8191146850585938,0.7056737542152405,egybcd,1337,Poly.
0.8887553811073303,0.889369010925293,0.8881425857543945,0.7997837662696838,gvlm,1337,Poly.
0.7261359095573425,0.7955865859985352,0.6678370833396912,0.570026159286499,clcd,1337,Poly.
0.4598276913166046,0.5800613760948181,0.3808798789978027,0.2985560297966003,oscd96,1337,Poly.
0.8189771175384521,0.8913955688476562,0.7574414014816284,0.6934472918510437,sysu,564738,None
0.91048401594162,0.9272695183753968,0.8942953944206238,0.8356775045394897,levir,564738,None
0.833132803440094,0.8406308889389038,0.8257673382759094,0.7139911651611328,egybcd,564738,None
0.8920543193817139,0.8963962197303772,0.8877542614936829,0.8051426410675049,gvlm,564738,None
0.7453340291976929,0.7595686912536621,0.7316231727600098,0.5940498113632202,clcd,564738,None
0.4614088833332062,0.5679225325584412,0.3885385990142822,0.2998905181884765,oscd96,564738,None
0.8189012408256531,0.8976446390151978,0.7528588175773621,0.6933385729789734,sysu,564738,Multistep
0.9072057008743286,0.9225955009460448,0.892320990562439,0.8301706314086914,levir,564738,Multistep
0.827010989189148,0.8469061851501465,0.8080289959907532,0.705045759677887,egybcd,564738,Multistep
0.892159104347229,0.9021456241607666,0.8823912739753723,0.8053134083747864,gvlm,564738,Multistep
0.7330765128135681,0.7673051953315735,0.7017711400985718,0.5786272883415222,clcd,564738,Multistep
0.4002915024757385,0.5748705267906189,0.3070464134216308,0.2502277791500091,oscd96,564738,Multistep
0.8216798901557922,0.8859614729881287,0.7660953402519226,0.6973317265510559,sysu,564738,Cosine
0.9040144085884094,0.9126786589622498,0.895513117313385,0.8248414993286133,levir,564738,Cosine
0.8277603387832642,0.8395134210586548,0.8163317441940308,0.7061357498168945,egybcd,564738,Cosine
