F1,Precision,Recall,cIoU,dataset,seed,cat
0.8587663173675537,0.8861238956451416,0.8330474495887756,0.7524895071983337,egybcd,42,MTP_vitB_Unet
0.897819995880127,0.9037275314331056,0.8919892311096191,0.8145856857299805,gvlm,42,MTP_vitB_Unet
0.8065875172615051,0.8639926910400391,0.7563352584838867,0.6758664846420288,clcd,42,MTP_vitB_Unet
0.5322895646095276,0.4641934931278229,0.6237995028495789,0.3626666069030761,oscd,42,MTP_vitB_Unet
0.8149315714836121,0.8819393515586853,0.757387101650238,0.6876663565635681,sysu,1337,MTP_vitB_Unet
0.9174665808677672,0.9286242127418518,0.9065738916397096,0.8475180268287659,levir,1337,MTP_vitB_Unet
0.8565303087234497,0.878481388092041,0.8356495499610901,0.7490625977516174,egybcd,1337,MTP_vitB_Unet
0.9010648727416992,0.9084396958351136,0.8938088417053223,0.8199436664581299,gvlm,1337,MTP_vitB_Unet
0.8002355694770813,0.8511890769004822,0.755037784576416,0.6669938564300537,clcd,1337,MTP_vitB_Unet
0.5260855555534363,0.4381529986858368,0.6581738591194153,0.3569308519363403,oscd,1337,MTP_vitB_Unet
0.8149763345718384,0.8823471665382385,0.7571638226509094,0.6877300143241882,sysu,564738,MTP_vitB_Unet
0.9175057411193848,0.9273031949996948,0.9079131484031676,0.8475848436355591,levir,564738,MTP_vitB_Unet
0.862650990486145,0.8850787281990051,0.8413317799568176,0.7584751844406128,egybcd,564738,MTP_vitB_Unet
0.8991696834564209,0.9130733013153076,0.8856831789016724,0.8168104290962219,gvlm,564738,MTP_vitB_Unet
0.8017999529838562,0.8464180827140808,0.7616502642631531,0.6691703796386719,clcd,564738,MTP_vitB_Unet
0.524614691734314,0.4154059886932373,0.7117245197296143,0.3555781245231628,oscd,564738,MTP_vitB_Unet
0.8131179809570312,0.8897784948348999,0.7486192584037781,0.6850875020027161,sysu,42,satMAE_vitLUnet
0.913528561592102,0.926782488822937,0.9006484150886536,0.8408215045928955,levir,42,satMAE_vitLUnet
0.8568677306175232,0.8793118596076965,0.8355408310890198,0.7495787739753723,egybcd,42,satMAE_vitLUnet
0.9000706672668457,0.9045067429542542,0.8956778645515442,0.8182985782623291,gvlm,42,satMAE_vitLUnet
0.7963978052139282,0.8488343358039856,0.7500628232955933,0.6616785526275635,clcd,42,satMAE_vitLUnet
0.4817265570163727,0.5435782074928284,0.4325126111507416,0.3172857463359833,oscd,42,satMAE_vitLUnet
0.8145321011543274,0.8904553651809692,0.7505385279655457,0.6870974898338318,sysu,1337,satMAE_vitLUnet
0.913874089717865,0.9249458909034728,0.9030642509460448,0.8414071202278137,levir,1337,satMAE_vitLUnet
0.8607407212257385,0.8841756582260132,0.8385159969329834,0.755526602268219,egybcd,1337,satMAE_vitLUnet
0.895561158657074,0.9022541642189026,0.8889667391777039,0.8108744025230408,gvlm,1337,satMAE_vitLUnet
0.796552836894989,0.8455781936645508,0.7529008388519287,0.6618927121162415,clcd,1337,satMAE_vitLUnet
0.5035704374313354,0.5209100246429443,0.4873479902744293,0.3365146219730377,oscd,1337,satMAE_vitLUnet
0.8140443563461304,0.8899596929550171,0.7500624656677246,0.6864036321640015,sysu,564738,satMAE_vitLUnet
0.9149764776229858,0.9270952939987184,0.90317040681839,0.8432780504226685,levir,564738,satMAE_vitLUnet
0.8594886660575867,0.8840287327766418,0.836274266242981,0.7535994052886963,egybcd,564738,satMAE_vitLUnet
0.8980632424354553,0.9006303548812866,0.895510733127594,0.8149861693382263,gvlm,564738,satMAE_vitLUnet
0.7827348709106445,0.8268275260925293,0.7431067824363708,0.6430274248123169,clcd,564738,satMAE_vitLUnet
0.4999727010726928,0.5497399568557739,0.4584681391716003,0.3333090543746948,oscd,564738,satMAE_vitLUnet
0.7880156636238098,0.8566111922264099,0.7295916676521301,0.6501864194869995,sysu,42,secoRN50
0.9056270718574524,0.9153372049331664,0.8961207866668701,0.8275306224822998,levir,42,secoRN50
0.8399664163589478,0.8569019436836243,0.8236873149871826,0.7240880131721497,egybcd,42,secoRN50
0.9053590893745422,0.9115215539932252,0.8992794156074524,0.827083170413971,gvlm,42,secoRN50
0.6816318035125732,0.7046071887016296,0.660107433795929,0.5170269012451172,clcd,42,secoRN50
0.479842334985733,0.5295469164848328,0.438667893409729,0.315652996301651,oscd,42,secoRN50
0.7903523445129395,0.8623900413513184,0.7294217944145203,0.6533740162849426,sysu,1337,secoRN50
0.9062842130661012,0.9159667491912842,0.8968042731285095,0.828628659248352,levir,1337,secoRN50
0.8413391709327698,0.8568331599235535,0.826395571231842,0.7261306643486023,egybcd,1337,secoRN50
0.9048109650611876,0.9109808206558228,0.8987240791320801,0.8261687159538269,gvlm,1337,secoRN50
0.69794100522995,0.7579557299613953,0.6467328667640686,0.5360287427902222,clcd,1337,secoRN50
0.4869379997253418,0.5363630652427673,0.4458532333374023,0.3218228816986084,oscd,1337,secoRN50
0.7889214158058167,0.8566234111785889,0.7311370968818665,0.651420533657074,sysu,564738,secoRN50
0.9049654006958008,0.9136112332344056,0.8964816331863403,0.8264262676239014,levir,564738,secoRN50
0.8404613733291626,0.8598976731300354,0.8218843340873718,0.7248239517211914,egybcd,564738,secoRN50
0.9028050899505616,0.9093617796897888,0.8963422775268555,0.8228302001953125,gvlm,564738,secoRN50
0.6824672818183899,0.732235848903656,0.6390335559844971,0.5179888606071472,clcd,564738,secoRN50
0.5064117312431335,0.5325194001197815,0.4827443659305572,0.3390571177005768,oscd,564738,secoRN50
