F1,Precision,Recall,cIoU,dataset,seed,cat
0.7562107443809509,0.7863850593566895,0.7282664775848389,0.6079894304275513,clcd,1337,CE+Dice
0.5324053764343262,0.5374259948730469,0.5274777412414551,0.3627741634845733,oscd96,1337,CE+Dice
0.8189771175384521,0.8913955688476562,0.7574414014816284,0.6934472918510437,sysu,564738,CE
0.91048401594162,0.9272695183753968,0.8942953944206238,0.8356775045394897,levir,564738,CE
0.833132803440094,0.8406308889389038,0.8257673382759094,0.7139911651611328,egybcd,564738,CE
0.8920543193817139,0.8963962197303772,0.8877542614936829,0.8051426410675049,gvlm,564738,CE
0.7453340291976929,0.7595686912536621,0.7316231727600098,0.5940498113632202,clcd,564738,CE
0.4614088833332062,0.5679225325584412,0.3885385990142822,0.2998905181884765,oscd96,564738,CE
0.8199103474617004,0.8846189379692078,0.7640232443809509,0.6947866082191467,sysu,564738,Focal
0.9098620414733888,0.9212992787361144,0.898705244064331,0.8346301913261414,levir,564738,Focal
0.8301874399185181,0.8541921377182007,0.8074949979782104,0.7096756100654602,egybcd,564738,Focal
0.8896700739860535,0.9054768681526184,0.8744056820869446,0.8012664318084717,gvlm,564738,Focal
0.757597029209137,0.79774409532547,0.7212972640991211,0.6097837090492249,clcd,564738,Focal
0.4156503081321716,0.6358862519264221,0.308724969625473,0.2623475790023803,oscd96,564738,Focal
0.8089475631713867,0.8919420838356018,0.7400833964347839,0.6791871190071106,sysu,564738,Dice
0.9093814492225648,0.9301338791847228,0.8895348310470581,0.833821713924408,levir,564738,Dice
0.8369407653808594,0.8646110892295837,0.8109865784645081,0.7196028828620911,egybcd,564738,Dice
0.8906062245368958,0.9030047655105592,0.8785435557365417,0.8027864098548889,gvlm,564738,Dice
0.7467065453529358,0.7994596362113953,0.7004843950271606,0.5957954525947571,clcd,564738,Dice
0.5312500596046448,0.5715990662574768,0.4962218701839447,0.3617021739482879,oscd96,564738,Dice
0.8128874897956848,0.9006137847900391,0.7407345175743103,0.6847602725028992,sysu,564738,Focal+Dice
0.9107311367988586,0.9264166355133056,0.8955679535865784,0.8360939621925354,levir,564738,Focal+Dice
0.8374199271202087,0.8552218675613403,0.8203439712524414,0.7203115820884705,egybcd,564738,Focal+Dice
0.8884384632110596,0.9064955115318298,0.8710867166519165,0.7992705702781677,gvlm,564738,Focal+Dice
0.7372761964797974,0.8357866406440735,0.6595392227172852,0.5838776230812073,clcd,564738,Focal+Dice
0.5046332478523254,0.5654587745666504,0.4556226134300232,0.3374645113945007,oscd96,564738,Focal+Dice
0.8230636715888977,0.8932498097419739,0.7631036043167114,0.6993272304534912,sysu,564738,CE+Dice
0.910916030406952,0.9259790182113647,0.896335244178772,0.8364056348800659,levir,564738,CE+Dice
0.8353915810585022,0.857397735118866,0.8144867420196533,0.7173153758049011,egybcd,564738,CE+Dice
0.8888739943504333,0.9025263786315918,0.8756284713745117,0.7999758720397949,gvlm,564738,CE+Dice
0.7338210344314575,0.7597864270210266,0.7095717787742615,0.5795555710792542,clcd,564738,CE+Dice
0.4771448373794555,0.535572350025177,0.4302115440368652,0.3133225440979004,oscd96,564738,CE+Dice
