F1,Precision,Recall,cIoU,dataset,seed,cat
0.7671405076980591,0.8271158337593079,0.7152748703956604,0.6222448348999023,sysu,42,None
0.8808619976043701,0.903562307357788,0.8592743873596191,0.7870897054672241,levir,42,None
0.7699151635169983,0.8151692748069763,0.7294213771820068,0.6259041428565979,egybcd,42,None
0.8795433640480042,0.8827435374259949,0.8763663172721863,0.7849865555763245,gvlm,42,None
0.6031777262687683,0.7057503461837769,0.5266371369361877,0.4318213760852813,clcd,42,None
0.5017533302307129,0.4819957911968231,0.5231998562812805,0.3348936736583709,oscd96,42,None
0.7693844437599182,0.8322279453277588,0.7153654098510742,0.6252028346061707,sysu,1337,None
0.8810319900512695,0.8984282612800598,0.8642966151237488,0.787361204624176,levir,1337,None
0.766167163848877,0.8088589310646057,0.7277560830116272,0.6209651827812195,egybcd,1337,None
0.8730252385139465,0.8775721192359924,0.8685252070426941,0.7746626138687134,gvlm,1337,None
0.6315320730209351,0.6749053001403809,0.5933970808982849,0.4614884257316589,clcd,1337,None
0.3409890532493591,0.551687479019165,0.2467508763074875,0.2055375427007675,oscd96,1337,None
0.7723581194877625,0.8240038752555847,0.7268045544624329,0.6291396617889404,sysu,564738,None
0.882816731929779,0.9036669135093688,0.8629070520401001,0.7902166247367859,levir,564738,None
0.7644362449645996,0.808312177658081,0.725078284740448,0.6186942458152771,egybcd,564738,None
0.8719497919082642,0.9125140905380248,0.8348383903503418,0.7729707360267639,gvlm,564738,None
0.6459025144577026,0.684071958065033,0.6117675304412842,0.4769985675811767,clcd,564738,None
0.2669042646884918,0.5816903114318848,0.1731842905282974,0.1540043354034423,oscd96,564738,None
0.8173559904098511,0.8842568397521973,0.7598662972450256,0.6911260485649109,sysu,42,ADE20k
0.9109870195388794,0.9160297513008118,0.9059995412826538,0.8365254402160645,levir,42,ADE20k
0.8348748683929443,0.8520636558532715,0.8183658123016357,0.716553807258606,egybcd,42,ADE20k
0.8890699148178101,0.8835281133651733,0.8946817517280579,0.8002933263778687,gvlm,42,ADE20k
0.7390879988670349,0.7997393012046814,0.6869876384735107,0.586153507232666,clcd,42,ADE20k
0.5101616382598877,0.4997751414775848,0.5209890604019165,0.342427521944046,oscd96,42,ADE20k
0.8173559904098511,0.8842568397521973,0.7598662972450256,0.6911260485649109,sysu,42,ADE20k
0.9109870195388794,0.9160297513008118,0.9059995412826538,0.8365254402160645,levir,42,ADE20k
0.8348748683929443,0.8520636558532715,0.8183658123016357,0.716553807258606,egybcd,42,ADE20k
0.8890699148178101,0.8835281133651733,0.8946817517280579,0.8002933263778687,gvlm,42,ADE20k
0.7390879988670349,0.7997393012046814,0.6869876384735107,0.586153507232666,clcd,42,ADE20k
0.5101616382598877,0.4997751414775848,0.5209890604019165,0.342427521944046,oscd96,42,ADE20k
0.8220297694206238,0.8923481106758118,0.7619842290878296,0.6978357434272766,sysu,42,IN1k
0.9099777340888976,0.9248592257499696,0.8955675363540649,0.8348248600959778,levir,42,IN1k
0.8373055458068848,0.8523436784744263,0.8227888345718384,0.7201423645019531,egybcd,42,IN1k
0.8852675557136536,0.8918728828430176,0.8787593245506287,0.7941524982452393,gvlm,42,IN1k
0.750075101852417,0.7770219445228577,0.7249345779418945,0.6000961065292358,clcd,42,IN1k
0.4397140741348266,0.5905725359916687,0.3502457439899444,0.2818163335323334,oscd96,42,IN1k
0.8134539127349854,0.8856765627861023,0.7521220445632935,0.6855645775794983,sysu,42,EuroSat
0.9104962348937988,0.920531153678894,0.9006778001785278,0.835698127746582,levir,42,EuroSat
0.8347548246383667,0.8499550223350525,0.820088803768158,0.7163770198822021,egybcd,42,EuroSat
0.85483717918396,0.9368898868560792,0.7859994173049927,0.7464765310287476,gvlm,42,EuroSat
0.7445507049560547,0.794914186000824,0.7001887559890747,0.5930551886558533,clcd,42,EuroSat
0.5158386826515198,0.5345887541770935,0.4983592927455902,0.3475624024868011,oscd96,42,EuroSat
0.8124680519104004,0.9048513174057008,0.7372015118598938,0.6841652393341064,sysu,1337,ADE20k
0.9087297320365906,0.9274227619171144,0.8907753825187683,0.8327265381813049,levir,1337,ADE20k
0.8337720632553101,0.8637330532073975,0.8058199286460876,0.7149305939674377,egybcd,1337,ADE20k
0.8877447247505188,0.8848719596862793,0.8906362056732178,0.7981483936309814,gvlm,1337,ADE20k
0.7414246201515198,0.8071466684341431,0.6855996251106262,0.589098334312439,clcd,1337,ADE20k
0.5187246203422546,0.5962089896202087,0.459063857793808,0.3501878380775451,oscd96,1337,ADE20k
0.8124680519104004,0.9048513174057008,0.7372015118598938,0.6841652393341064,sysu,1337,ADE20k
0.9087297320365906,0.9274227619171144,0.8907753825187683,0.8327265381813049,levir,1337,ADE20k
0.8337720632553101,0.8637330532073975,0.8058199286460876,0.7149305939674377,egybcd,1337,ADE20k
0.8877447247505188,0.8848719596862793,0.8906362056732178,0.7981483936309814,gvlm,1337,ADE20k
0.7414246201515198,0.8071466684341431,0.6855996251106262,0.589098334312439,clcd,1337,ADE20k
0.5187246203422546,0.5962089896202087,0.459063857793808,0.3501878380775451,oscd96,1337,ADE20k
0.8190856575965881,0.8925086259841919,0.7568249106407166,0.6936030387878418,sysu,1337,IN1k
0.9084387421607972,0.924996018409729,0.892463743686676,0.832237958908081,levir,1337,IN1k
0.8335447311401367,0.8445888161659241,0.8227857351303101,0.7145963311195374,egybcd,1337,IN1k
0.8861744403839111,0.8893988132476807,0.882973313331604,0.7956132888793945,gvlm,1337,IN1k
0.7426337599754333,0.7854520082473755,0.7042426466941833,0.5906264781951904,clcd,1337,IN1k
0.5273812413215637,0.4918832778930664,0.5684012174606323,0.3581247329711914,oscd96,1337,IN1k
0.81699138879776,0.8810710906982422,0.7616006731987,0.6906047463417053,sysu,1337,EuroSat
0.9089233875274658,0.923495590686798,0.8948039412498474,0.833051860332489,levir,1337,EuroSat
0.8330994248390198,0.8580759763717651,0.8095357418060303,0.7139420509338379,egybcd,1337,EuroSat
0.8864131569862366,0.8875645399093628,0.8852647542953491,0.795998215675354,gvlm,1337,EuroSat
0.744009256362915,0.8185124397277832,0.6819375157356262,0.5923684239387512,clcd,1337,EuroSat
0.5003331303596497,0.5876211524009705,0.4356234967708587,0.3336294889450073,oscd96,1337,EuroSat
0.8159670829772949,0.8975080251693726,0.7480085492134094,0.6891422271728516,sysu,564738,ADE20k
0.9099535942077636,0.9204527139663696,0.8996913433074951,0.8347842693328857,levir,564738,ADE20k
0.836460530757904,0.8537374138832092,0.8198690414428711,0.7188931107521057,egybcd,564738,ADE20k
0.8896918296813965,0.8762462139129639,0.9035564661026,0.8013016581535339,gvlm,564738,ADE20k
0.753557562828064,0.7650086283683777,0.7424442172050476,0.6045666337013245,clcd,564738,ADE20k
0.4982589781284332,0.5277323126792908,0.4719036221504211,0.3317875564098358,oscd96,564738,ADE20k
0.8159670829772949,0.8975080251693726,0.7480085492134094,0.6891422271728516,sysu,564738,ADE20k
0.9099535942077636,0.9204527139663696,0.8996913433074951,0.8347842693328857,levir,564738,ADE20k
0.836460530757904,0.8537374138832092,0.8198690414428711,0.7188931107521057,egybcd,564738,ADE20k
0.8896918296813965,0.8762462139129639,0.9035564661026,0.8013016581535339,gvlm,564738,ADE20k
0.753557562828064,0.7650086283683777,0.7424442172050476,0.6045666337013245,clcd,564738,ADE20k
0.4982589781284332,0.5277323126792908,0.4719036221504211,0.3317875564098358,oscd96,564738,ADE20k
0.8189771175384521,0.8913955688476562,0.7574414014816284,0.6934472918510437,sysu,564738,IN1k
0.91048401594162,0.9272695183753968,0.8942953944206238,0.8356775045394897,levir,564738,IN1k
0.833132803440094,0.8406308889389038,0.8257673382759094,0.7139911651611328,egybcd,564738,IN1k
0.8920543193817139,0.8963962197303772,0.8877542614936829,0.8051426410675049,gvlm,564738,IN1k
0.7453340291976929,0.7595686912536621,0.7316231727600098,0.5940498113632202,clcd,564738,IN1k
0.4614088833332062,0.5679225325584412,0.3885385990142822,0.2998905181884765,oscd96,564738,IN1k
0.8145273923873901,0.895689845085144,0.7468517422676086,0.6870907545089722,sysu,564738,EuroSat
0.91062730550766,0.9218292236328124,0.8996943831443787,0.8359190225601196,levir,564738,EuroSat
0.8340104222297668,0.8486973643302917,0.8198230862617493,0.7152811884880066,egybcd,564738,EuroSat
0.8929104208946228,0.891903817653656,0.8939192891120911,0.8065385222434998,gvlm,564738,EuroSat
0.7411367297172546,0.7438932061195374,0.7384005784988403,0.5887348651885986,clcd,564738,EuroSat
0.4658326804637909,0.5891724824905396,0.3851944506168365,0.303638756275177,oscd96,564738,EuroSat
0.8145852088928223,0.8898272514343262,0.7510757446289062,0.6871731877326965,sysu,42,City-Sem
0.9101547002792358,0.9222938418388368,0.8983309864997864,0.8351228833198547,levir,42,City-Sem
